data_name,mean_error,median_error,rmse,mae,keep_rate,num_inliers_F,num_pts
Yucheng 2025-10-10 16.16.16,0.7016048074671947,0.06363627328954087,1.1319585928109852,0.7016048074671947,0.4408247323992571,17.09090909090909,40.18181818181818
Yucheng 2025-10-10 16.16.24,0.5449573311662195,2.206368381270005e-12,0.9979802562235892,0.5449573311662195,0.046474992597546165,16.181818181818183,374.6363636363636
Yucheng 2025-10-10 16.16.33,0.4153445345855909,1.0391352008891848e-12,0.8155736915764767,0.4153445345855909,0.20792021009543984,15.454545454545455,73.54545454545455
