data_name,mean_error,median_error,rmse,mae,keep_rate,num_inliers_F,num_pts
Yucheng 2025-10-10 16.16.16,0.7624978030745786,0.5205793013438551,1.143050773511589,0.7624978030745786,0.48425957289164,21.454545454545453,44.63636363636363
Yucheng 2025-10-10 16.16.24,0.5618033621781638,0.061354708777244006,0.9961861741694119,0.5618033621781638,0.0679208651567602,18.727272727272727,344.72727272727275
Yucheng 2025-10-10 16.16.33,0.6642707485676166,0.2732806041025825,1.090619100743466,0.6642707485676166,0.2760534825638815,22.454545454545453,79.9090909090909
