data_name,mean_error,median_error,rmse,mae,keep_rate,num_inliers_F,num_pts
Yucheng 2025-10-10 16.16.16,0.5202425611604646,2.9302568626204823e-12,1.0175712350737023,0.5202425611604646,0.47903679125962717,12.727272727272727,27.0
Yucheng 2025-10-10 16.16.24,0.6439754799207472,0.015658314291438324,1.088317546203318,0.6439754799207472,0.04520817728571457,15.727272727272727,354.72727272727275
Yucheng 2025-10-10 16.16.33,0.3398142410205072,4.28113030193632e-13,0.7253650145077862,0.3398142410205072,0.16395217603018272,11.545454545454545,71.54545454545455
